row_id,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
969,Hideaki_Sava_,Burtschick,1988,Guatemala,Defender,The_New_Saints_F.C.,Arlington,Parc_des_Prince,2014,Robbert_Flach
970,Hiroyuki_Hagbal,Ro;dl,1992,Montgomery,Goalkeeper,Royal_Antwerp_F.C.,Salvador,BMO_Field,2011,Rashi_Papadourakis
971,Sangjin_Martin,Sezan,1984,Portugal,Defender,FC_Spartak_Moscow,Rio_de_Janeiro,Stadio_Olimpico,2012,Olavi_Gurd
972,Elie_Mart,Otillio,1982,Zihuatanejo,Defender,FC_Bayern_Munich,Seattle,CenturyLink_Fields,2015,Atsufumi_Comparetto
973,Mehryar_Judi,Favre,1994,Amarillo,Midfield,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
974,Christopher_Stamos,Munster,1993,Berlin,Defender,Boavista_F.C.,Naples,Veltins-Arena,2013,Srikanth_Chimia
975,Oryal_Tohru,Mikelsons,1997,Zihuatanejo,Forward,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
976,Kamal_Carolyn,Kontos,1981,Green,Defender,P.a.o.k_Fc,Tokyo,BMO Field,2012,Xiaomin_Saoudi
977,Vijay_Ravindranath_Codenie,Codenie,1984,Montreal,Defender,Wolverhampton Wanderers Football Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
978,Vishwani Konrad,Dingle,1982,Porto,Defender,Tianjin_Teda_F.C.,Cardiff,Estadio_da_Luz,2014,Ahsan_Kliger
979,Daisy_Ryotaro,Felciano,1976,Milan Italy,Midfield,Boavista FC,Naples,Veltins-Arena,2015,Duckyoung_Padhye
980,Peteris Yusuf,Maxson,1989,Tokyo,Midfield,Borussia_Mönchengladbach,Hamburg,Borussia_Park,2012,Jeremy_Cantu
981,Slawomir_Wanli,Bertsekas,1996,Valdosta (GA),Forward,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
982,Catharine_Surnjani,Marciano,1981,Puebla,Forward,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2011,Aiqun_Levergood
983,Chase_Jed,Pascual,1984,Caracas,Midfield,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
984,Athushi_Belli,Gull,1976,"Key, United States",Defender,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
985,Hichum_Ashok,Leifker,1984,Monroe,Goalkeeper,VfL_Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi_Comparetto
986,Asis_Sinisa,Hennebert,1986,Elko,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
987,Hichum_Ashok,Leifker,1985,Monroe,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
988,Emilio_Gururaj,Mallorqui,1980,Santiago,Forward,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
989,Farzan_Jakob,Onaga,1988,Huntington (West Virginia),Midfield,Juventus,Salvador,BMO Field,2015,Sigenobu_Bodagala
990,Elham_Roy,Kupper,2000,Toledo,Midfielder,FC Bayern Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
991,Masum_Zhenbing,Kwasny,1982,Bergen,Defender,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
992,Hichum_Ashok,Leifker,1984,Monroe,Defender,A.S. Roma,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
993,Brad_Zhaofang,Dighe,1976,Frankfurt,Defender,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Atsufumi_Comparetto
994,Guardian_Yongjoon,Pierro,1994,Chattanooga,Midfield,Juventus,Salvador,BMO_Field,2015,Sigenobu_Bodagala
995,Șiranush_Maris,Kameda,1983,Gainesville,Midfield,FC_Anzhi_Makhachkala,Hamburg,King_Power_Stadium,2013,Robert_Lally
996,Capers_Laird,Aigrain,1990,Vail USA,Defender,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
997,Ayal_Waeil,Haining,1981,Wichita,Defender,Lille OSC,Munich,Allianz Arena,2010,Robert_Lally
998,Dongseung_Nasreddine,Zallocco,1994,Leon,Midfield,Valencia CF,Stuttgart,Camp_Nou,2011,Veit_Luks
999,Adhemar_Yanni_Daniel,Sittig,1991,Chicago,Midfielder,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
1000,Pierangela_Sudha,Tulley,1986,Greensboro,Goalkeeper,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2012,Zhouhui_Rubio
1001,Elie_Mart,Otillio,1982,Zihuatenejo,Defender,FC Bayern München,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
1002,Toshiaki_Cherri,Musselman,1984,Valdosta,Midfield,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
1003,Ryoichi_Ilan,Togni,1992,Vienna Austria,Midfielder,FK_Partizan,Orlando,White_Hart_Lane,2013,Ryouji_Dare
1004,Polina_Zizette,Herger,1980,El,Goalkeeper,Seattle Sounders FC,Dortmund,Stadio_San_Paolo,2011,Aiqun_Levergood
1005,Ratko_Nasreddine,Lesperance,1995,Buffalo,Goalkeeper,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
1006,Mazin_Emeka,Milicia,1990,New,Midfield,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
1007,Shungu_Wop,Latch,1982,Guatemala,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
1008,Judy_Brant,Prenel,1978,Worcester,Midfield,Juventus,Salvador,BMO_Field,2015,Sigenobu_Bodagala
1009,Masahisa_Prabhav,Blaschek,1981,Indianapolis,Midfield,FC_Nordsjelland,Moscow,Estadio_da_Luz,2011,Cees_Gunal
1010,Asis_Sinisa,Hennebert,1986,Elko,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
1011,Munir_Sajal,Bottreau,1982,Charleston,Defender,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
1012,Gang_Vivekananda,Hofstetter,1984,Mobile,Midfield,ACF Fiorentina,Hamburg,King_Power_Stadium,2014,Aiqun_Levergood
1013,Tatuo_Bongki,Scofield,1992,Birmingham,Forward,S.C._Braga,Gelsenkirchen,Sporting_Park,2013,Shyamala_Gibbs
1014,Judy_Brant,Prenel,1978,Worcester,Goalkeeper,FC Spartak Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
1015,Graham_Kukhamay,McCain,1989,Barcelona,Midfield,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Masum_Kasprzak
1016,Gesine_Tilmann,Cagman,1996,Corpus,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
1017,Hing_Seichi,Kehrer,1990,Conakry,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2012,Olavi_Gurd
1018,Attila_Adelheit,Ebbinghaus,1984,Manchester,Forward,The_New_Saints_F.C.,London,Santiago_Bernabeu_Stadium,2012,Mayan_Tautenhahn
1019,Sangjin_Martin,Sezan,1985,Lisbon,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
1020,Guardian_Yongjoon,Pierro,1994,Chattanooga,Midfielder,Aik_Solna,Mexico_City,Vicente_Calderon_Stadium,2010,Shigetomo_Abbas
1021,Yatsutaka_Oivind,Lebib,1998,Prague Czech Republic,Defender,Aalborg_Boldspilklub,London,Anfield,2014,Rosangela_Ketz
1022,Gesine_Tilmann,Cagman,1996,Corpus,Defender,VfL_Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi_Comparetto
1023,Guisseppi_Abdelmadjid,Newstead,1994,Istanbul,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
1024,Zoubida_Roch,Capps,1989,Toulouse France,Goalkeeper,Delfino_Pescara_1936,Orlando,King_Power_Stadium,2012,Robbert_Flach
1025,Kazumiti_Pin,Ziavras,1980,Orange,Defender,New York Red Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
1026,Joxan_Barb,Eisenstadt,1977,Conakry,Forward,Grasshopper_Club_Zurich,Moscow,Gerhard_Hanappi_Stadium,2015,Olavi_Gurd
1027,Fortune_Orestes,Waack,1989,Cape,Forward,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
1028,Izak_Monte,Mattison,1992,Budapest,Midfield,FC_Kaiserslautern,Munich,Stadio_Olimpico,2012,Atsufumi_Comparetto
1029,Brad_Zhaofang_Dighe,Dighe,1977,Frankfurt am Main,Defender,P.a.o.k_Fc,Tokyo,BMO_Field,2012,Xiaomin_Saoudi
1030,Athushi_Belli,Gull,1977,Key,Defender,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
1031,Sowmitri_Gernod,Harloff,1991,Monterrey,Defender,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
1032,Yadran_Mechthild,Rayne,1983,South,Defender,New_York_Red_Bulls,Solna,Allianz Arena (Munich),2011,Atsuyuki_Jayaprakash
1033,Clay_Pawel,Kadar,1991,Sarasota,Defender,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
1034,Sylvie_Nathalie,Yang,1982,Long,Goalkeeper,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
1035,Shunge_Wop,Latch,1984,Guatemala,Midfielder,ACF_Fiorentina,Hamburg,King_Power_Stadium,2014,Aiqun_Levergood
1036,Petko_Maogang,Usha,1986,Nice,Defender,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Sreenivas_Wohr
1037,Yili_Junjie,Walrath,1988,Beaumont,Goalkeeper,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2012,Zhouhui_Rubio
1038,Brad_Zhaofang,Dighe,1977,Frankfurt,Defender,P.a.o.k_Fc,Tokyo,BMO Field,2012,Xiaomin_Saoudi
1039,Jacob_Efthimis,Guoxing,1986,Appleton,Forward,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
1040,Dallan_Yoshioki_Nuzman,Nuzman,1990,Casper,Midfield,FC_Anzhi_Makhachkala,Hamburg,King_Power_Stadium,2013,Robert_Lally
1041,Yasusi_Seongyeol,Clemm,1997,United States,Defender,FK_Partizan,Orlando,White_Hart_Lane,2012,Ravindra_Grnarov
1042,Yasusi Seongyeol,Clemm,1997,Des,Midfield,Grasshopper_Club_Zurich,Moscow,Gerhard_Hanappi_Stadium,2015,Olavi_Gurd
1043,Takenobu_Leighton,Derby,1988,Savannah,Forward,Valencia_CF,Munich,Stadio_Olimpico,2011,Vagan_Smallwood
1044,Martii_Mischa,Matyska,1977,Pasco,Midfield,S.C._Braga,Gelsenkirchen,Sporting_Park,2014,Bernando_Jesus
1045,Lundy_Bharathi,Remp,1979,Elko,Forward,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
1046,Zizette_Polina,Herger,1980,El,Forward,ACF_Fiorentina,Hamburg,King Power Stadium,2014,Aiqun_Levergood
1047,Catherina_Loan,Kolvik,1980,Killeen,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2012,Srikanth_Chimia
1048,Otthein_Naftaly,Hogan,1976,Salvador,Midfield,FC_Dinamo_Bucuresti,Hamburg,Amsterdam_Arena,2013,Mattan_Edelhoff
1049,Toshiro_Ryouichi_,Nekvinda,1976,Japan,Midfield,FC Midtjylland,Houston,Stade_Louis_II,2011,Mattan_Edelhoff
1050,Kamal_Carolyn,Kontos,1981,Green,Defender,P.a.o.k_Fc,Tokyo,BMO_Field,2012,Xiaomin_Saoudi
1051,Ludomir_Franziska,Hinnebusch,1989,White,Defender,Royal_Antwerp_F.C.,London,Santiago_Bernabeu_Stadium,2011,Rashi_Papadourakis
1052,Jialin_Sartaj,Vinay,1995,Santiago,Midfield,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
1053,Jianlin_Guanghui,Rudstrom,1979,United States,Defender,Valencia_CF,Stuttgart,Camp_Nou,2011,Veit_Luks
1054,Hideaki_Sava,Burtschick,1988,Brazil,Midfield,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
1055,Guilang_Prasant,Clasen,1982,Fairbanks,Forward,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
1056,Surapol_Yechezkel,Noltemeier,1984,Reno,Midfield,West Ham United F.C.,Solna,Estadio de Balaidos,2013,Aiqun_Levergood
1057,Bhuwan_Percy_Bouabdallah,Bouabdallah,1984,China,Forward,VfL_Wolfsburg,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsufumi_Comparetto
1058,Osmar_Norton,Gove,1975,Paris,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
1059,Maggie_Zhiqiang,Dabipi,1980,La,Defender,P.a.o.k_Fc,Munich,Allianz_Arena_Olympic_Stadium_Munich,2012,Sreenivas_Wohr
1060,Hucang_Xiaoyong,Bernabeu,1996,Boise,Goalkeeper,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
1061,Murat_Luc,Kusakabe,1993,Cody,Forward,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
1062,Luitpold_Avra,Guyton,1981,Des,Midfield,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2012,Srikanth_Chimia
1063,Nicol_Kathrin,Badache,1994,Key,Forward,Lille_OSC,Munich,Allianz_Arena_Olympic_Stadium_Munich,2010,Robert_Lally
1064,Dallas_Chongkye,Timkovsky,1988,United States,Forward,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2012,Zhouhui_Rubio
1065,Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
1066,Gennadi_Ciprian,Kubicar,1994,Madrid,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Kazuhiko_Claybrook
1067,Basem_Noemie,Ashish,1997,Windhoek,Midfield,ACF_Fiorentina,Hamburg,Estadio_da_Luz,2012,Atsuyuki_Jayaprakash
1068,Ryoichi_Ilan,Togni,1992,Vienna,Midfield,FC_Spartak_Moscow,Rio_de_Janeiro,Stadio_Olimpico,2012,Olavi_Gurd
1069,Sylvie_Nathalie,Yang,1983,Long,Goalkeeper,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
1070,Chitresh_Harlan,Babb,1991,Copenhagen Denmark,Goalkeeper,Valencia CF,Munich,Stadio_Olimpico,2011,Veit_Luks
1071,Gina_Kenta,Besancenot,1975,Mobile,Forward,Lille_OSC,Munich,Allianz_Arena_Olympic_Stadium_Munich,2010,Robert_Lally
1072,Dallas_Chongkye_Timkovsky,Timkovsky,1988,Panama City,Defender,FK_Partizan,Orlando,White Hart Lane,2013,Ryouji_Dare
1073,Boijdar_Michal,Yntema,1982,Beaumont,Midfield,Clube de Regatas do Flamengo,Rio_de_Janeiro,Estadio_de_Futebol_da_Rua_Da_Paz,2013,Jeremy_Cantu
1074,Guilang_Prasant,Clasen,1982,Fairbanks,Forward,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
1075,Giuliano_Nobuhiko,Roeseler,1994,St,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Kazuhiko_Claybrook
1076,Rildo_Cippico,Cippico,1997,Green,Forward,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Atsufumi_Comparetto
1077,Ayal_Waeil,Haining,1981,Wichita,Goalkeeper,ACF_Fiorentina,Hamburg,King_Power_Stadium,2014,Aiqun_Levergood
1078,Jinsei_Ranjeev,Blix,1983,Cozumel (Mexico),Midfield,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
1079,Curd_Jussi,Shindo,1998,Seattle,Midfielder,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
1080,Masum_Zhenbing_Kwasny,Kwasny,1981,Charleston,Forward,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
1081,Yili_Junjie,Walrath,1988,Beaumont,Midfielder,The_New_Saints_F.C.,Arlington,Parc des Princes,2014,Robbert_Flach
1082,Nedo_Sudarshan,Waldherr,1985,Sarasota (Florida),Midfield,A.C. Perugia Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
1083,Orestes_Fortune,Waack,1989,Cape,Forward,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
1084,Vinay_Zhili,Molzberger,1981,Fortaleza,Goalkeeper,Boavista_F.C.,Naples,Stade_Geoffrey_Guichard,2013,Srikanth_Chimia
1085,Omer_Ponnarasu,Savaria,1976,Vancouver,Goalkeeper,FC_Dinamo_Bucuresti,Hamburg,Amsterdam_Arena,2013,Mattan_Edelhoff
1086,Gina_Kenta,Besancenot,1975,Rio de Janeiro,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Maracana,2013,Jeremy_Cantu
1087,Capers_Laird,Aigrain,1990,Makhachkala,Defender,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
1088,Ernest_Chiemi,Broch,1989,Birmingham,Midfield,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
1089,Brad_Zhaofang_Dighe,Dighe,1977,Germany,Defender,A.C. Perugia Calcio,Solna,Donbass_Arena,2013,Atsufumi_Comparetto
1090,Surjatini_Joohack,Spehner,1978,New,Midfield,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
1091,Ramakant_Elgin,Schachter,1990,Tianjin,Midfield,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
1092,Ichiang_Hanan,Kappner,1993,Lyon,Goalkeeper,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2011,Aiqun_Levergood
1093,Behcet_Liu,Tomii,1990,Istanbul Turkey,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2012,Olavi_Gurd
1094,Leelanivas_Domenico,Stolovitch,1975,Nassau,Defender,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Kazuhiko_Claybrook
1095,Iko_Fujio,Ducasse,1985,Dothan,Defender,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
1096,Toshiro_Ryouichi,Nekvinda,1976,Great,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
1097,Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
1098,Mehryar_Judi,Favre,1995,Amarillo,Forward,Boavista_F.C.,Naples,Veltins Arena,2014,Torsten_Fedou
1099,Antonius_Ard,Rikino,1975,Prague Czech Republic,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
1100,Judi_Mehryar,Favre,1992,Amarillo,Midfielder,Valencia CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
1101,Errol_Cetin,Fabrizio,1978,Tokyo Japan,Midfield,P.a.o.k_Fc,Tokyo,BMO_Field,2012,Xiaomin_Saoudi
1102,Siranush_Maris,Kameda,1982,Gainesville,Midfield,FC_Anzhi_Makhachkala,Hamburg,King_Power_Stadium,2013,Robert_Lally
1103,Dhabaleswar_Atilio,Rahmat,1988,Newark,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
1104,Anya_Itaru,Ghezal,1977,Orlando (FL),Defender,VfL_Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi_Comparetto
1105,Oivind_Yatsutaka,Lebib,1998,Czech Republic,Midfielder,Aalborg_Boldspilklub,London,Anfield,2014,Rosangela_Ketz
1106,Steinar_Sathis_,Brugnano,1987,Tokyo Japan,Goalkeeper,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
1107,Alfred_Giovanni,Larab,1990,Lisbon,Goalkeeper,Borussia Mänchengladbach,Cardiff,St_James Park,2012,Jeremy_Cantu
1108,Ayal_Wa̱eil,Haining,1980,Kazakhstan,Goalkeeper,A.C. Perugia Calcio,Solna,Donbass_Arena,2013,Masum_Kasprzak
1109,Renganathan_Sihai,Godo,1989,Baton,Midfielder,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2014,Robbert_Flach
1110,Graham_Kukhämay,McCain,1989,Barcelona,Midfield,S.C._Braga,Gelsenkirchen,Sporting_Park,2013,Vagan_Smallwood
1111,Jianlin_Guanghui,Rudstrom,1979,Des,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
1112,Lui_Sherry,Osterloh,1983,Elko,Goalkeeper,S.C._Braga,Gelsenkirchen,Sporting_Park,2014,Bernando_Jesus
1113,Sahrah_Kimon,Muluszynski,1991,Gainesville,Goalkeeper,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2013,Sigenobu_Bodagala
1114,Cherri_Toshiaki_Musselman,Musselman,1984,Valdosta,Goalkeeper,The_New_Saints_F.C.,London,Santiago_Bernabeu_Stadium,2012,Mayan_Tautenhahn
1115,Yibei_Yousong,Berthiaume,1989,Prague,Forward,Juventus,Salvador,BMO_Field,2015,Sigenobu_Bodagala
1116,Anke_Ute,Weener,1995,Kiev,Defender,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
1117,Ernest_Chiemi,Broch,1989,Birmingham,Defender,West Ham United F.C.,Solna,Balaidos,2013,Aiqun_Levergood
1118,Gang_Vivekanand_Hofstetter,Hofstetter,1983,Mobile,Midfield,ACF_Fiorentina,Hamburg,King_Power_Stadium,2014,Aiqun_Levergood
1119,Rohan_Sander,Rezende,1995,Providenciales,Midfield,Royal_Antwerp_F.C.,London,Santiago_Bernabeu_Stadium,2011,Rashi_Papadourakis
1120,Andres_Yahya,Wolin,1981,Istanbul,Goalkeeper,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
1121,Huu_Shian,Abraham,1988,Albuquerque,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2014,Piera_Faustini
1122,Oryal_Tohru,Mikelsons,1997,Zihuatenejo,Forward,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
1123,Yerucham_Yunming,Berrebi,1990,Dallas,Defender,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2012,Zhouhui_Rubio
1124,Nalvo_Shaygan,Handschuh,1996,Missoula,Midfield,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2013,Sigenobu_Bodagala
1125,Lorrin_Kazuki,Gabalda,1991,Veracruz Mexico,Midfield,Delfino_Pescara_1936,Orlando,King_Power_Stadium,2012,Robbert_Flach
1126,Felipe_Gaetano,Nurmeev,1994,Windhoek,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
1127,Ryoichi_Ilan,Togni,1992,Vienna Austria,Forward,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
1128,Hongbing_Kevin,Nozaka,1977,Berlin,Defender,S.C._Braga,Gelsenkirchen,Veltins-Arena,2013,Shyamala_Gibbs
1129,Noriyuki_Audrey,Cun,1993,San,Midfield,S.C._Braga,Gelsenkirchen,Sporting_Park,2014,Bernando_Jesus
1130,Chongkye_Dallas,Timkovsky,1988,Panama,Forward,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2012,Zhouhui_Rubio
1131,Ezio_Roslyn,Grems,1987,Toronto,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
1132,Ravin_Shengchang,Cucka,1990,San,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
1133,Peteris_Yusuf,Maxson,1989,Tokyo,Midfield,ACF_Fiorentina,Hamburg,Estadio_da_Luz,2012,Atsuyuki_Jayaprakash
1134,Hideaki_Sava,Burtschick,1987,Guatemala City,Midfielder,Sport_Club_Internacional,Montreal,King_Power_Stadium,2013,Soung_Alt
1135,Abhaya_Win,Senator,1978,El,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
1136,Abdalla_Susannne,Hoare,1982,Gulfport,Defender,SV Werder Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
1137,Mahmut_Vyjayanti,Dedood,1984,Mobile,Defender,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
1138,Nalvo_Shaygan,Handschuh,1996,Missoula,Defender,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
1139,Siranush_Maris,Kameda,1982,Gainesville,Midfield,FC_Anzhi_Makhachkala,Hamburg,King_Power_Stadium,2013,Robert_Lally
1140,Jianlin_Guanghui,Rudstrom,1978,Uppsala,Forward,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
1141,Zizette_Polina,Herger,1980,El,Midfield,ACF_Fiorentina,Hamburg,King_Power_Stadium,2014,Aiqun_Levergood
1142,Murat_Luc_1,Kusakabe,1993,Cody,Forward,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
1143,Bienvenido_Hussein,Benaini,1992,Seattle USA,Defender,FC Bayern Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
1144,Orestes_Fortune,Waack,1989,Cape Town,Forward,Juventus F.C.,Salvador,BMO_Field,2010,Masum_Kasprzak
1145,Noriyuki_Audrey_Cun,Cun,1993,San Jose,Midfield,S.C. Braga,Gelsenkirchen,Sporting_Park,2014,Bernando_Jesus
1146,Graham_Kukhamay,McCain,1988,Barcelona,Midfield,S.C._Braga,Gelsenkirchen,Sporting_Park,2013,Vagan_Smallwood
1147,Ayal_Waeil_Haining,Haining,1982,Wichita,Goalkeeper,ACF_Fiorentina,Hamburg,King_Power_Stadium,2014,Aiqun_Levergood
1148,Sarangan_Sreerama,Borgelt,1994,Baltimore,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
1149,Philip_Sachio,Yoccoz,1975,Dayton,Goalkeeper,S.C._Braga,Gelsenkirchen,Sporting_Park,2014,Bernando_Jesus
1150,Daisy_Ryotaro,Felciano,1976,Milan,Midfield,Valencia CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
1151,Masahisa_Prabhav,Blaschek,1980,Indianapolis,Midfield,FC_Nordsjelland,Moscow,Estadio_da_Luz,2011,Cees_Gunal
1152,Vijay_Ravindranath,Codenie,1985,Montreal,Midfield,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
1153,Silvio_Rogelio,Keskin,1988,Pasco,Defender,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
1154,Lundy_Bharathi,Remp,1979,Elko,Forward,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
